,Unnamed: 0,review_id,user_id,city,rest_id,photos,date,rating,text
659616,659616,Z9sLmpo3RrMhersbIDClwQ,Ly62E9o36WcUMy096MNCuA,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],3/23/2017,5.0,"So impressed with the first meal, with every bite delicious and perfectly executed, we just had to sample other dishes on the menu and ate here again the same week!  From the first meal, the haggis appetizer was our first introduction to the dish, and was a great balance of the richness of the offal with the spice. The rabbit dish was a surprise in presentation as a stuffed roll, but expertly cooked and tender. The seasoning on the barley was rich and delicious as well, with wonderful sauces to accompany.   Our second meal, I loved the minty ""salsa verde"" on the potato terrine beside the lamb, perfectly cooked to rare and tender. The parfait dessert was light with punches of oat, raspberry, and whiskey flavor, an upscale version of the Scottish dessert cranachan I believe.  Both times, we had the greatest service by Cecily. Her cheery demeanor was a joy in helping us make our decisions on the menu. She really conveyed an enthusiasm for the food and restaurant that added a lot to the experience. Cecily immediately recognized us on our second visit with a warm welcome that confirmed that we had made the right choice in coming back!  Easily my favorite restaurant in Edinburgh. Head and shoulders over other steakhouse/seafood restaurants at similar price point we had tried."
659618,659618,Fj_9HEnldfIZ8h4zcBy7Pg,oeAhRa8yFa9jtrhaHnOyxQ,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,"['Z9g6rlT7ET5zp63S3LJOxA', 'ufWJhpn8fU5DmDVEmHvKqg', 'Y3AEvAglY6A6yM2G31UQjw']",10/5/2015,4.0,"Angels with bagpipes? If angels really did play bagpipes...infer what you will.  As a modern Scottish eatery, this is a gem.  Hidden in plain sight, right on the Royal Mile.  Traditional Scottish food elevated using the freshest obtainable ingredients served in a contemporary, multi story building overlooking centuries old courtyard.  The menu is seasonal. Autumn 2015, for starters, the potato and leek soup with a poached egg and croutons is outstanding. Creamy, the vibrant flavor of the leaks mellowed ever so slightly when you break the egg open. The scallop with black pudding, and unexpected joy to eat. Tart green apple puree provides the base for beautifully seared, incredibly sweet scallop. The accompanying black pudding has been deep fried in bacon fat rendering it crispy.  Barely a hint that it's a blood sausage. Crisp streaky bacon adds even more Porky goodness. Some bitter greens rounds out the extremely well balanced, textually satisfying dish.  For mains, it's hard to pass on the selection of fish. All combine intriguing flavors of produce that miraculously heightens the flavor of the fish. The salmon cooked mid rare is extremely rich. The crispy skin adds a brilliant foil. The use of a red pepper puree heightens the natural sweetness, bitter greens accentuate the fatty flavor.  The natural flavors of a simply pan roasted, perfectly cooked, moist and fatty, black cod are greatly heightened by the earthiness of grilled onions sauteed wild mushrooms and a root vegetable puree.  For something vegetarian, try the mushroom mouse served with grilled mushrooms and sauteed root veg, sauced with beet root puree is wonderful.  Solidified mushroom soup!  Extremely silky, velvety, intense flavor of mushroom from the mouse combines perfectly with the bitterness of the grilled mushrooms. The sweetness of the beet puree ties the entire dish together.  Very well chosen wine list at reasonable prices.  Average bottle 20.  Very friendly and efficient service.   One month advance booking required.   Them angels can play bagpipes all they want if I can eat like this."
659624,659624,thoeH_TBQLKPeeA5ycuLzA,n8w-TgVOXaISN6Kyoogo1Q,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],3/24/2017,4.0,"Despite being on the main stretch of the Royal Mile, this modern restaurant offers a sense of calm.  The a la carte menu offers quite a decent range of options, different meats, steaks and also, larger versions of some starters.  The set menu offered a decent range of choices too and so my friend went for mussels, slow cooked beef and rhubarb, custard, sorbet. All courses we enjoyed.   The other starters we tried were beef tartare-too vinegary but overall solid. The haggis was excellent. Different purees and sauces with haggis 2 ways offered a great starter.   My other friend and I shared chateaubriand for our main. This came with a choice of 3 sides, garlic butter and peppercorn sauce.   The beef was cooked well, the sauces were good and the sides were all delightfully and generously cooked with plenty of butter and cream. The right way. The mushrooms were particularly nice. My only complaint here is that I expected more beef for the money and the mash portion was rather stingy.  The apple dessert too was also good and every dish was presented with care.  Service was polite and friendly and we had a good time here."
659625,659625,2K-gl_t7_u3Xh_eCiJ4iYg,FtTwsdIffvlrkoqnDtpLTQ,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],7/1/2016,4.0,"What a great restaurant this is! We came here on the first day of our Edinburgh vacation and this was such a perfect introductory dinner to this wonderful city.   My husband and I did the 6-course Tasting Menu with wine pairing, and we were quite surprised of how exquisite the food presentation was. The only thing I didn't care for was the pigeon (which was prepared medium rare), but my husband loved it and he ate what I couldn't finish.   Service was excellent! Each wine, along with each course, were presented quite beautifully. I took a star out because of the pigeon, and also the location of our table. It was in front of the coat closet/storage room and the hostess and waitresses kept going in and out of that room. Kind of ruined a romantic dinner with my husband. Oh well, whatchagonnado......"
659627,659627,7pMmXog1VHKuBPiP3F6Mog,Sd357RRT7uLQ3v52aQaLqw,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],4/14/2017,5.0,"Somehow being in the heart of the main tourist area hasn't affected how well they make a meal. This is a great spot for fancy food in the middle of a whole hubbub. The service is excellent, and the food is great. Although we had to sit in the lower level, it was bright, and still had a window to the outside. The decor is casual, but nice, making it very versatile for dinner with friends or a romantic meal."
659628,659628,AGshASn1V_7Bp2-ZbTPXAg,d2xbN_kxrhU9I4rSLbw_pA,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],7/27/2017,5.0,"There is a reason this place has so many solid reviews.   The food is was incredible!    We were so excited for our reservation at Angels with Bagpipes after reading the reviews.  The staff was very friendly and very welcoming.   We enjoyed a nice bottle of pinot as well as some scotch to start.    For mains we had the scallops which came with ham hock, leek, cauliflower and squid ink. The other main we enjoyed was the salmon which was so fresh and flavorful (cooked to perfection).  For dessert we chose the Mascarpone which was topped off with strawberry, raspberry, mint, and chocolate.  Great date spot, a bit pricey but worth every penny. One of the premier restaurants in Edinburgh."
659629,659629,K-s6uZO2IHqFAoXCIM7t7w,LMkFulPXQHRGMAaJSPUyVg,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,"['4VPZnIO6RknmRw8l_uzH3A', 'FUue-J9-HVE9Lo6-ulbiew', '6HMnuqngr7dFH2L9accwMQ']",11/28/2015,4.0,"It was one my friend's graduation day and we ended up coming here for dinner to celebrate. Make sure you have reservation for this place because you won't get a table otherwise your lucky. It's a small restaurant but centrally located on the Royal mile.   The place is pretty trendy and has the typical modern restaurant atmosphere. The menu has a good variety of first and second courses. We all opted out for the first course cause we didn't fancy anything on there but it had a couple of Scottish-esk selection like haggis and blood sausage.   For the main course, they offered venison, rabbit, fish, and steak. We all decided to get the 18oz chateaubriand. This dish is good for two people and they will ask you how you like your steak cooked... Rate, medium rare, etc. It also includes 3 different sides and 2 sauces. We asked our meat to be cooked rare and it definitely came out that way! The meat was not bloody and very tender. The meat was nice, but it was missing that meaty steak taste I like with this dish so I knew it wasn't age that long. You get plenty of meat, but the sides were pretty small servings as well as the sauces. The peppercorn and butter sauce however was amazing! For 55, it was decent and definitely satisfied my craving for steak.   The dessert selection was ok... Nothing really stood out for me. I was trying to be adventurous but also wanted something light since the meal was heavy so I ordered an apple dessert. This was a disappointing dessert and I wouldn't recommend getting it cause it basically was just cut up Granny Smith apples with caramel and a couple of crunchy sponge. I expected a lot more from this dish and we all joked around how this was more of a salad than a dessert. Highly disappointed since I'm a total dessert person and they could have easily created a better homage for the apple. My suggestion... Avoid this dessert cause the chocolate brownie and the cheesecake looked and tasted better.   The staff were all nice especially the front desk staff who helped us the whole night. They watched over us and made sure we were happy with things.   I'd come back to this place and taste the other dishes since the food was well cooked and flavourful. I like the trendy atmosphere and the location as well. The price of the dishes follows the norm of these type of restaurant, so that was good. Overall, it was a good experience that definitely help making my friend's graduation day, a little bit more special!"
659632,659632,Oru4VAgkwV6Dm2kOYQfPAg,nuBFHHkSlzS1UrWg7h8VKQ,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],2/26/2015,5.0,"I went here based off a suggestion from a girl I worked with.  I am so glad I did.   While in Scotland, we ate here a few times.  Great food. Great atmosphere.  Great service.  It is located on the Royal Mile.  I have to say it was some of the best food we had in the UK.   Please note you may want to make reservations, they fill up fast and turn many people away.  They do have a bit of room on their street side seating, but don't count on it. It is a bit pricey, but really worth it. Samuel the hipster manager (very easy on the eyes)  kind of made the experience great as well.  HUGE FAN!"
659634,659634,pPSTipyVGpPddCa4yVAneQ,DCdZvfo2TZi3JM8Vce0ExQ,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],6/19/2018,4.0,"This place looks like an ordinary pub but it is much better than that. We actually had the best fish and chips of our long visit here. They also served a delicious cheese plate with native Scotland cheeses. Definitely worth checking out. Even though the atmosphere on the busy street was very hectic, once we got upstairs everything seemed quiet and the service contributed to a peaceful pleasant experience."
659639,659639,B-IYyPXydsfQO70QYPqY7g,L6gt9T0YH3SYXoqsNC9_TA,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],6/13/2019,5.0,"Outstanding. Diverse menu with lots of choices, including healthy fare. Good wine list. Has lots of space with private dining areas. The dessert was interesting a cheese sampler with nice crackers and a rhubarb with sorbet was recommended and great."
659640,659640,YaQGGrI9CejrGifF3DQNNg,kroQYWSj-BhIEXT4VwLRHA,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,"['GBz8hmdgNBn1cn1QKtjV8g', 'N0WKAkPKomav3-5riaPrTA', 'XrsqDK3bqGBe-nY8I7tCeQ']",5/24/2018,5.0,"I was saddled with the chore of picking all of our restaurants in Edinburgh...heavy is the Crown that Yelps??? Well except for The Witchery <a href=""https://www.yelp.com/biz/the-witchery-by-the-castle-edinburgh-2?hrid=ARJjYSbNoh0BIQWpgAjbZg&utm_campaign=www_review_share_popup&utm_medium=copy_link&utm_source=(direct)"">yelp.com/biz/the-witcher...</a>  And I must admit as we walked the Royal Mile and passed Angels with Bagpipes I thought, "" what's with all the Lager Louts drinking outside the restaurant patio...this can't be a great restaurant!"" (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=-yzb2FaiTjr7TieMdRWNIg&userid=kroQYWSj-BhIEXT4VwLRHA"">yelp.com/biz_photos/ange...</a>)  Welp what you see on the outside isn't necessarily what you get inside. The Inside of Angels with Bagpipes is drop dead gorgeous: The restaurant is truncated into several different spaces...and it is not a terribly large restaurant which is a good thing!  The food and service here are absolutely stunning: Each of the four of us agreed it was perhaps our best meal. From the cocktails, to the appetizers, to the mains, and desserts.  My Cocktail the smokey old man was fabulous (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=Zq584R8E82AlxjowL-Fljg"">yelp.com/biz_photos/ange...</a>). Just the right amount of smoke, peat, sweet ..awesome.  The Haggis appetizer ( I actually love Haggis) was incredibly tasty (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=GBz8hmdgNBn1cn1QKtjV8g"">yelp.com/biz_photos/ange...</a>). All components worked to create subtle layers of texture and taste...creamy/crunchy smokey/savory.  The Parfait of Chicken Liver and black cherries was also pretty to look at (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=N0WKAkPKomav3-5riaPrTA"">yelp.com/biz_photos/ange...</a>) and wonderful to taste.  We also liked the Polenta with wild leek and ricotta cheese (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=I3x2hYdISsSl0oPTG5zR4Q"">yelp.com/biz_photos/ange...</a>)  Even a simple entree of Chicken breast was a work of art (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=DFPs3BycFENxq0dGAfbCmQ"">yelp.com/biz_photos/ange...</a>) and wonderful to taste.  My friend's Lamb dish was cooked and presented to perfection (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=I4BT5sTvb6RyKyF7K3YYHQ"">yelp.com/biz_photos/ange...</a>).  Desserts are great because they are not over the top, pretty to look at, and taste great. Our panna cotta was simple and executed well (<a href=""https://www.yelp.com/biz_photos/angels-with-bagpipes-edinburgh?select=DOiUaoyHXatju3gmeSVEDA"">yelp.com/biz_photos/ange...</a>).  Amazing wine list. Perfect Ambiance. Wonderful friendly service.  If you are visiting Edinburgh this should be top of your dinning list!"
659642,659642,PiPMEDl8AQk0s-vFun7iog,vQv6FpCNdasXK_Szl8P6SA,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],8/4/2019,5.0,Loved the food and the service.  The risotto was wonderful and the beef was tender. The pea soup tasted like fresh peas from a garden. Lunch was a great price for two or three courses.
659643,659643,acAzMeDssMF6Xph0jUNa8Q,-iNN4s230lAs9fZTBtx1Tg,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],3/15/2019,5.0,"Very interesting restaurant with good decor, service and a unique menu.  The chefs are talented for sure.  I had the venison and my wife had the steak.  We were both very happy with the food and overall experience here."
659645,659645,6X2-SiV9nJ7kiLixFwy44A,eJpAIofn1vugSg-h57gPrQ,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,['fKukaxYTdaIgD2nKdH6MWw'],12/5/2017,5.0,"Absolutely loved my experience at Angels with Bagpipes. I'd heard about this place from a lot of family that had visited Edinburgh and so I went for a late lunch on a Tuesday.   We were able to order from the seasonal menu. Between my table we tried the Smoked Salmon dip starter, which was slightly cirtusy but the overall texture and consistency was great. For the main course I had the pasta dish with orecchiette, courgette, chilli, Parmesan, pine nuts. The pasta was quite cheesy but the chilli and courgette added nicely to the flavour. For dessert I had the apple puff pastry with vanilla ice cream, which also had a circle of cream around it. Quite difficult to eat cleanly, but it tasted amazing.  The staff were so sweet, never rushing us and always willing to answer questions. We were surprised at how easily we were able to be seated and, despite a staff change in the middle of our meal, the whole thing went smoothly.  The restaurant was also lovely and warm (a save in grace considering the almost freezing temperature outside).   Overall a super pleasant experience and would definitely recommend to anyone visiting and looking for a slightly more expensive meal than your average pub."
659647,659647,0opQLKaTV1Hx9KiQYNN92A,A_IUJdy6LOAqi9e4y5kQCg,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,[],5/10/2019,4.0,"The food was very good. Small portions, so don't bring a big appetite. The wait staff was very helpful recommending places to go after we ate! They ran out of ketchup? Hmmmmm.... Oh well."
659654,659654,PuFYyyrijMQcD3so5j3s5g,bJ5CG5cBguo09dqLFTyHjw,edinburgh,AUiX65HxQqwk1yvsBcbTdQ,"['5iLJnt9zpFvgyqk6y_qlfg', 'Him3BWS-RDfhKCFLwHn8mg', 'sOOyzgaVnZICekMdpJe4lQ']",10/19/2016,5.0,"Ever since I came here the first time, I have been a fan.  It is very central at a touristic place but the food here is of high quality.  On my second visit, I had the scallops with black pudding as my starter.  They were delicately seared and placed on bed of black pudding.  Unlike most black pudding which is heavy and greasy, here it was light fluffy and complements the scallops well.    For the main, I had pollock.  The fish was extremely fresh and has a clean taste to it.  Again every so recommended for people trying Scottish produce cooked to perfection."
659658,659658,L3jWAwg-Dw5toIupqkIMXQ,C1WsGwpZzMxKJSKsDwlDPw,edinburgh,sH-11zOhWubXobEeuMo2gg,[],8/7/2014,5.0,Hog roasts always make me think of weekend food markets and first time seeing a shop dedicated to this goodness.  We were up in Edinburgh for the fringe festival and there are so many choices for fast and on the go food to maximise your time at shows and this is definitely the place to hit up.  My Yelp app is definitely my fave travel companion!    My bf and I decided to share the larger sandwich on a white bun with stuffing and mild chili sauce.  It was oinktastic!  It would be dangerous if there was a place like this in London 'cuz I would probably go there weekly.  I'll definitely be back when I am next in Edinburgh.
659660,659660,qBHDvvllM3Km0yAINCc9ww,Ctrp5IoEKHkixDSIyYHDpw,edinburgh,sH-11zOhWubXobEeuMo2gg,"['Nyt24bz_1sT3anEquqCWlA', 'NjgKKLR-awFGwmX4FTk9MQ', 'WB9yB7HcBzJ9uPU1xeciIA']",4/30/2012,5.0,"Oinktastic.  This is some seriously fucking tasty pulled pork. The roasted pig in the front window is no gimmick - that's the actual porker they started roasting that morning - and when it's consumed that's it for the day. That's BBQ at it's purest!  The portions are ample, but unless you're not very hungry I'd still recommend ordering at least the ""Oink"" size. The ""Piglet"", while adorable, really isn't enough meat for any self-respecting carnivore.  I tried the brown roll, sage and onion stuffing and chili relish on my first try, and I have to say it was heaven. My next visit will probably involve haggis and some crackling, so I'll report back then."
659662,659662,ldhV2Hxdr80nLGVW0Oncfw,OWFcHwB6AWEDA5nb9bFRZQ,edinburgh,sH-11zOhWubXobEeuMo2gg,[],10/19/2015,5.0,What's better than roasted hog on a big wholemeal role with apple sauce? Nothing. 5 stars!
659663,659663,Ni0VMptSB9W6874K1L4Luw,BZi9EBpkpW6nkmHxiiNvzw,edinburgh,sH-11zOhWubXobEeuMo2gg,[],10/13/2015,3.0,"Good value, tasty pork. Would have liked to have been offered crackling as we thought the rolls came with it and it wasn't until we got the rolls back to our hotel that we realised it didn't come with it. Apple sauce isn't very sweet so I'd ask for extra next time."
659665,659665,yzvTg8aKDFRwsIiyuHMHLA,VFhor53ZPCDw6EELQkSHLg,edinburgh,sH-11zOhWubXobEeuMo2gg,[],4/6/2013,5.0,"Oink is just the best. Like, really. Just...just go and eat here. Don't give me your excuses that you're too busy or you're strapped for cash, it's a fiver and you're never too busy for this sort of food. Never.   Oink is a small takeaway joint on the Grassmarket that sells, you may have guessed it, pork. A whole lot of pulled pork. On a roll. Once you go on, there's 3 steps to ordering. Choose your size, Piglet (small), Oink (medium) or Grunter (large). You then choose your filling on the white or brown roll from sage & onion and haggis, and finally choose your sauce, where you can choose from BBQ, chilli cheese or apple. And you can also top it with crispy crackling if you want. Doesn't that sound heavenly? It is.   Today I went for a Grunter with sage and onion and chilli cheese sauce. Ugh, absolutely to die for. I didn't actually notice at the time you could order crackling on it, only through reading other reviews, which I'm slightly saddened by as I love crackling. Oh well, just another reason to be heading back here soon! At only 4.60 for their most expensive option, how could you ever say no?"
659669,659669,q5cl-YlgkPZwtQux7jfE6A,T_X-isv6-TBSoo-3t2vr6Q,edinburgh,sH-11zOhWubXobEeuMo2gg,[],5/20/2013,4.0,"I'm not normally a fan of pork, given the choice in a restaurant I'll usually go for another meat first but this is deliciously different.  Oink is different, it's a tiny little cafe on Victoria Street, surrounded by (mostly) high quality shops and restaurants.  They sell one thing :  Hog Roast rolls.  Take one pig, roast it, stick it in the window (head and all), keep selling it on rolls until the little piggy is gone and then close the shop.  Pulled roast hog served on a brown or white roll in small, medium or large sizes, with a choice of Haggis, Sage & Onion stuffing, apple sauce or chilli sauce (all for under 5).  If you get there early enough there might be crackling still available too, if you get there too late they could be closed.  They also sell tea, coffee, hot chocolate & cold drinks and occasionally soup.  Sounds simple and it is, but it is gorgeous! You'll be licking your fingers and mopping the juice off your chin by the end, if you're anything like me, it can get a little messy as the juices turn the roll soggy :-) . I personally go for the Haggis & chilli with crackling if available.  The cafe itself is small and fairly basic, I normally take mine (wrapped in tinfoil) down to the Grassmarket and stuff my face on a bench.  They also have an outdoor catering van which you'll find at the Edinburgh Farmers Market every Saturday morning on Castle Terrace, which serves exactly the same thing. A great option for brunch while you do some shopping."
659670,659670,9PJFpPu77aqKfP0i--6wrQ,2IRtUx4EDyftyYkkgf5lmw,edinburgh,sH-11zOhWubXobEeuMo2gg,[],10/15/2015,5.0,I came here around 4:30pm and they were already cleaning up as they were almost sold out (I was second to last person served) and ordered the Piglet with haggis and apple sauce (I was told this is the more traditional way to eat it). The pork was juicy and melted in your mouth and the haggis was delicious. The combination with apple sauce was surprisingly good. I would definitely recommend to anyone in the area to stop by and grab a bite.
659673,659673,wOhQIi9fe04zAJhtrcUCPQ,0lgr88M1Wdzy9iBQbL6L2g,edinburgh,sH-11zOhWubXobEeuMo2gg,[],1/13/2016,4.0,"Delicious hog roast, well worth the money. You get a choice of roll, stuffing and sauce - it is absolutely delicious for a quick lunch! Best to take away as there is not much seating and it is normally fairly busy!!"
659674,659674,HWK0mtQVIMDLQ0M0lo90PA,Q1NOOUUhY-jQc2y5MZgdhw,edinburgh,sH-11zOhWubXobEeuMo2gg,[],8/14/2015,5.0,"Woooo Pig Soooieeee!!! If you don't know what this means: it's calling the hogs from the University of Arkansas USA.  This place is a gem! Best take away food we had in Edinburgh. All they serve is pig so veggies beware! The roast pork sandwich was exactly what I needed after having a whisky drinking binge the night before. To top it off, you can request a crackling in your sandwich for that special touch. Condiments included onion spread, bbq sauce, spicy cheese, haggis spread and chili sauce. There were probably others I forgot. Sandwiches came in three sizes: wee, medium, large. Freaking delicious! Going back today!"
659680,659680,AU0h3h1IoZR_DFywgqiqjA,GWf0oDFCwx-bNS6LhL75gA,edinburgh,sH-11zOhWubXobEeuMo2gg,[],12/20/2016,4.0,Dropped in to grab a nice warm cup of tea.  Nice little shop.  Enjoyed our short time at Oink.
659688,659688,6H69m-ZuY6albzukIGCHVQ,Yjer78RnYr7OCzirgdcOaw,edinburgh,sH-11zOhWubXobEeuMo2gg,"['47jNAzs4GRmyJN7XvmTYqQ', 'tdXRnA3_q45Wc5V9pcj-BA', 'XBPiT_nS55spUjP-PBLrjg']",5/19/2015,5.0,"They were chopping up a whole pig right in front of me.  Poor lil guy.  Whatever, he tasted deeeelish."
659689,659689,Fcl08-mn6MofhHyRBY3B9g,AHrfbHpRHtc6_y-GHhDLDg,edinburgh,sH-11zOhWubXobEeuMo2gg,['TXvU9TL1EesHXcpQPtFthg'],1/10/2017,5.0,"So I walked past, saw the pig in the window, and even though I was actually looking for 'brunch' I couldn't resist. It was a mistake. But a delicious one. One that I'll never regret. For about 4 you can get yourself an amazing pork sandwich, wet with oily drippings of sweet delicious pig fat. Incredible. Sage and onion or haggis are stuffing options, along with you choice of sauce such as apple sauce, mustards, I had chilli cheese. My arteries hardened the minute I walked out of that place, but my mouth is watering just thinking about it, oh my god just go there!! The pork was moist, the sandwich amply packed, the chilli cheese sauce both spicy and cheesy. I'm still drooling."
659691,659691,b6sr549sKFj4dDov6NWdqg,-AMiTsraRXFdNX9yBuzWSQ,edinburgh,sH-11zOhWubXobEeuMo2gg,[],3/3/2016,5.0,"OINK!!! I love this pork sandwich so much, I'll be coming back to Edinburgh to taste it again! Especially enjoyed the one with the haggis."
659692,659692,2pihxz5iEF47hJinJxieHQ,9X8XPJCTqrsiGwsiyuJBTg,edinburgh,sH-11zOhWubXobEeuMo2gg,[],10/4/2017,4.0,Great food to go. Filling and cheap. I which they extended a bit their hours as the do during the festival.
659694,659694,5sN7obFUJsT_VHcFgWMD9w,4-YwLzzna4kJgeT364r0UA,edinburgh,sH-11zOhWubXobEeuMo2gg,[],9/20/2017,4.0,"I don't think I've ever seen a menu this simple, but yeah basically it's what you see roasting by the window.  If you're at all squeamish about seeing what meat looks like before it becomes meat, you might not want to pop in for a visit, but otherwise I can't think of many other places that can fill you up with a nice hearty lunch without draining the wallet.  The pulled pork I found to be a bit bland, but maybe that sort of plain-ness is normal.  It is, however, supplemented by incredibly flavorful fillings and toppings, and the meat is basically just a medium for all that goodness.  Definitely ask for some crackling if you're a fan."
659695,659695,t3MSc8DtIEpMLoRNbKxf6g,oqCtfkf3IcwLF7A5iLlxlQ,edinburgh,sH-11zOhWubXobEeuMo2gg,['iep7LuDVYfg8An1Fiq2duA'],2/24/2015,4.0,"I came here on a weekday night with a friend, and it was semi-packed. The shop isn't too big so there wasn't much seating, but it's a nice and cozy place. I got a classic white roll with apple sauce, which was recommended to me and I thought was weird upon ordering. But it was delicious! The apple sauce had a nice balance with the meat. There was so much meat in the sandwich though; I wish there were more sauce and more vegetables! The pork was pretty good and flavorful, although I think my sandwich was too big. Towards the end of eating it, I no longer wanted to eat it because there was too much meat! Good place to try out though."
659700,659700,2k_QRpD3sv8LStb0FXsj8Q,b-DA7VhnYRLg6q5jIK3RNw,edinburgh,sH-11zOhWubXobEeuMo2gg,[],9/9/2011,4.0,"Pork sandwich: small, medium, or large - all else are details. Had mine with sage dressing and sweet chili sauce with a ginger beer. Tender pork pulled from a whole roasted hog prominently displayed in the front window. Having grown up going to L.A. Chinatown delis with roast pigs and ducks hanging from windows, Oink's display didn't faze me so I went hog wild. Tasty food at reasonable prices in a store with cute pig displays. Another good recommendation from Yelper Jenny L."
659702,659702,E2S8cWgNpSS8uwb2Snk8dg,a3gOqd146V4T8MIgbC3aMw,edinburgh,sH-11zOhWubXobEeuMo2gg,[],5/7/2011,5.0,"On victoria st near the grassmarket - this is the best food plave in that area easily (that ive been to anyway). It's easy to find, just look for the whole cooked pig in the window. The menu is pork rolls in 3 sizes - piglet (for kids), oinker and grunter (the big one). I went for the grunter with haggis and apple sauce and was very satisfied. The other filling options are onion and sage stuffing and chilli sauce which i'll definitely be back for."
659703,659703,WeDZBalSv7aV_Ts_0xJDow,ZFAtjSBQDA3kDExHwFz4Iw,edinburgh,sH-11zOhWubXobEeuMo2gg,[],2/28/2011,2.0,Cool concept and nice stuffings and sauces but my pork bun was dry at Oink.  I will give Oink a second try if I ever find myself in Edinburgh again.
659704,659704,ISqPfvTThIbEubR_VkQufw,W1Nl6_R7amuZ6NStXI3uBA,edinburgh,sH-11zOhWubXobEeuMo2gg,[],2/23/2011,5.0,"Sensational, delicious, mouth watering, tender, succulent roast pork and crackling in a bread roll. No better 'ready to devour' pork purveyor this side of the Carpathian's I can assure you. The whole roast pig in the window had me drooling before I even went inside, Obelix-style!"
659707,659707,zs-tMoyBqFwCu7V_lKv5hg,1Caaye4zgNV5OD43KVGshg,edinburgh,sH-11zOhWubXobEeuMo2gg,[],4/11/2013,5.0,The price is right and the food is delicious. Tender and juicy pork on soft yummy rolls - how much better can it get?
659708,659708,3N36a9ILQgWFny9eFqTe9w,7Yax3J7cAfeadbF6z0xiLQ,edinburgh,sH-11zOhWubXobEeuMo2gg,[],12/18/2010,5.0,"This will be my regular lunch stop in town.  Probably the one place in UK that beats American BBQ joints... yeah, that good.  Maybe because the first time I had it was freezing cold and late afternoon, but the meat was plenty, tender and juicy.  The chili sauce reminds me of St. Louis bbq.  Sorry, vegetarian friends, pig is the only thing on menu here.  Oh, and expect to eat your sammy standing up."
659709,659709,ZOfF93bAdjFmi68wU7BrBA,aAVaN6Zw6-cRm5nftmOVJQ,edinburgh,sH-11zOhWubXobEeuMo2gg,[],7/25/2012,5.0,the pork tasted so good with the apple sauce!
659714,659714,7SBMXHAz7QpXSpjHKvHGxA,GbrjLXBt14r_5QxJh25U_Q,edinburgh,sH-11zOhWubXobEeuMo2gg,[],12/31/2008,5.0,"This is the kind of place that makes you feel like a child standing outside a sweet shop- only instead of a child, you're a 22 year old woman, and instead of a sweet shop it's a shop with the whole roasted carcass of a dead animal in the window. The reaction, however, is the same- glee; pure, unadulterated glee. The first time I walked past this place I quite literally shoved my head against the window and stared at the glistening roast hog for at least 75 seconds. Then I stared at the people who worked there for a little while, in a poor orphan Annie kind of way, in the vain hope that they would throw me some scraps of crackling. Then my friend made me leave. BUT THEN I returned one other day, and realised I'd found my spiritual home. I'm not allowed wheat so asked for just meat and sauce, no roll, and that is what I got- a big pile of juicy meat, some crackling and some delicious sauce. Now my friend got a roll, and it looked pretty good, and she made noises which I don't think anyone has ever been able to extract from her before, so delicious did she find the sweet sweet meaty goodness enveloped inside her bap. All in all, this place is amazing, albeit terrible for my arteries."
659716,659716,aLxhWNuNzLhoI6xo-GAhvQ,aIJ0eYL3g-lWuUZdRnsmLw,edinburgh,sH-11zOhWubXobEeuMo2gg,"['lohn8FFwlrUhbgcI6DlVjw', 'e4Cp7STqfOtf3VpbvDEHjA', 's85CAW3paTba-NjXfPISRg']",7/9/2016,4.0,"Orders: OINK   Fee:  3.95   Waiting time: 30s   Taste: I am really to expect this food, cuz it just looks like Chinese marinated meat in baked bun. However, it is not as good as I imagined. The pork is a little dry and stiff that push me to drink more water. Maybe I eat too quickly, my stomach has not comforted.   The food is so enough for lunch. I may try next time.   Wills:"
659718,659718,fdBhzmCRE8OgglQBlX5UEw,mDo2qUwVzruvHryg7Jsgng,edinburgh,sH-11zOhWubXobEeuMo2gg,[],6/10/2018,5.0,Wonderful! I got the small with applesauce on my way to Hollyrood Palace and it was a great walking snack.
